"ORDESTOK,N,6,0","GRARARTI,C,10","CODIDEPO,C,2","ANTESTOK,N,12,2","ACTUSTOK,N,12,2","MINISTOK,N,12,2","MAXISTOK,N,12,2","PEDISTOK,N,12,2","INGRSTOK,N,12,2","EGRESTOK,N,12,2","AUXISTOK,N,8,2","UBICSTOK,C,5","CAPESTOK,N,12,2","CODIARTI,C,10","UBICSTO1,C,5","CODIPAPE,C,2","CODITIDE,C,1","VEPRSTOK,N,12,2","STOCKP,N,12,2"
422,12166,01,0,0,0,0,0,0,0,0,,0,,,,,,
423,10130,01,0,0,0,0,0,0,0,0,,0,,,,,,
424,10150,01,0,0,0,0,0,0,0,0,,0,,,,,,
425,10151,01,0,0,0,0,0,0,0,0,,0,,,,,,
426,10152,01,0,0,0,0,0,0,0,0,,0,,,,,,
427,10155,01,0,0,0,0,0,0,0,0,,0,,,,,,
428,10156,01,0,0,0,0,0,0,0,0,,0,,,,,,
429,10157,01,0,0,0,0,0,0,0,0,,0,,,,,,
430,11131,01,0,0,0,0,0,0,0,0,,0,,,,,,
431,11132,01,0,0,0,0,0,0,0,0,,0,,,,,,
432,12106,01,0,0,0,0,0,0,0,0,,0,,,,,,
433,6136010780,01,0,0,0,0,0,0,0,0,,0,,,,,,
434,6136011690,01,0,0,0,0,0,0,0,0,,0,,,,,,
435,6145011260,01,0,0,0,0,0,0,0,0,,0,,,,,,
436,6143113940,01,0,0,0,0,0,0,0,0,,0,,,,,,
437,6143111430,01,0,0,0,0,0,0,0,0,,0,,,,,,
438,6141114590,01,0,0,0,0,0,0,0,0,,0,,,,,,
439,6143192430,01,0,0,0,0,0,0,0,0,,0,,,,,,
440,07165,01,0,0,0,0,0,0,0,0,,0,,,,,,
441,07016,01,0,0,0,0,0,0,0,0,,0,,,,,,
442,11135,01,0,0,0,0,0,0,0,0,,0,,,,,,
443,11136,01,0,0,0,0,0,0,0,0,,0,,,,,,
444,6141119160,01,0,0,0,0,0,0,0,0,,0,,,,,,
445,6141180120,01,0,0,0,0,0,0,0,0,,0,,,,,,
446,6141154920,01,0,0,0,0,0,0,0,0,,0,,,,,,
447,6143194060,01,0,0,0,0,0,0,0,0,,0,,,,,,
448,9011030730,01,0,0,0,0,0,0,0,0,,0,,,,,,
449,633357,01,0,2,0,0,0,0,0,0,,0,,,,,,
450,633454,01,0,9,0,0,0,0,0,0,,0,,,,,,
451,01001,98,0,0,0,0,0,0,0,0,,0,,,,,,
452,01002,98,0,0,0,0,0,0,0,0,,0,,,,,,
453,02001,98,0,0,0,0,0,0,0,0,,0,,,,,,
454,01003,98,0,0,0,0,0,0,0,0,,0,,,,,,
455,01010,98,0,0,0,0,0,0,0,0,,0,,,,,,
456,01011,98,0,0,0,0,0,0,0,0,,0,,,,,,
457,01012,98,0,0,0,0,0,0,0,0,,0,,,,,,
458,01020,98,0,0,0,0,0,0,0,0,,0,,,,,,
459,01030,98,0,0,0,0,0,0,0,0,,0,,,,,,
460,01031,98,0,0,0,0,0,0,0,0,,0,,,,,,
461,01032,98,0,0,0,0,0,0,0,0,,0,,,,,,
462,01033,98,0,0,0,0,0,0,0,0,,0,,,,,,
463,01040,98,0,0,0,0,0,0,0,0,,0,,,,,,
464,01041,98,0,0,0,0,0,0,0,0,,0,,,,,,
465,01042,98,0,0,0,0,0,0,0,0,,0,,,,,,
466,01043,98,0,0,0,0,0,0,0,0,,0,,,,,,
467,01050,98,0,0,0,0,0,0,0,0,,0,,,,,,
468,01051,98,0,0,0,0,0,0,0,0,,0,,,,,,
469,01052,98,0,0,0,0,0,0,0,0,,0,,,,,,
470,01053,98,0,0,0,0,0,0,0,0,,0,,,,,,
471,01054,98,0,0,0,0,0,0,0,0,,0,,,,,,
472,01060,98,0,0,0,0,0,0,0,0,,0,,,,,,
473,01061,98,0,0,0,0,0,0,0,0,,0,,,,,,
474,01062,98,0,0,0,0,0,0,0,0,,0,,,,,,
475,01063,98,0,0,0,0,0,0,0,0,,0,,,,,,
476,01080,98,0,0,0,0,0,0,0,0,,0,,,,,,
477,01081,98,0,0,0,0,0,0,0,0,,0,,,,,,
478,01082,98,0,0,0,0,0,0,0,0,,0,,,,,,
479,02002,98,0,0,0,0,0,0,0,0,,0,,,,,,
480,02008,98,0,0,0,0,0,0,0,0,,0,,,,,,
481,02010,98,0,0,0,0,0,0,0,0,,0,,,,,,
482,02012,98,0,0,0,0,0,0,0,0,,0,,,,,,
483,02014,98,0,0,0,0,0,0,0,0,,0,,,,,,
484,02016,98,0,0,0,0,0,0,0,0,,0,,,,,,
485,02020,98,0,0,0,0,0,0,0,0,,0,,,,,,
486,02118,98,0,0,0,0,0,0,0,0,,0,,,,,,
487,02124,98,0,0,0,0,0,0,0,0,,0,,,,,,
488,02130,98,0,0,0,0,0,0,0,0,,0,,,,,,
489,02136,98,0,0,0,0,0,0,0,0,,0,,,,,,
490,02142,98,0,0,0,0,0,0,0,0,,0,,,,,,
491,02218,98,0,0,0,0,0,0,0,0,,0,,,,,,
492,02224,98,0,0,0,0,0,0,0,0,,0,,,,,,
493,02230,98,0,0,0,0,0,0,0,0,,0,,,,,,
494,02236,98,0,0,0,0,0,0,0,0,,0,,,,,,
495,02242,98,0,0,0,0,0,0,0,0,,0,,,,,,
496,02250,98,0,0,0,0,0,0,0,0,,0,,,,,,
497,02051,98,0,0,0,0,0,0,0,0,,0,,,,,,
498,04001,98,0,0,0,0,0,0,0,0,,0,,,,,,
499,04002,98,0,0,0,0,0,0,0,0,,0,,,,,,
500,04003,98,0,0,0,0,0,0,0,0,,0,,,,,,
501,05001,98,0,0,0,0,0,0,0,0,,0,,,,,,
502,05002,98,0,0,0,0,0,0,0,0,,0,,,,,,
503,05010,98,0,0,0,0,0,0,0,0,,0,,,,,,
504,05011,98,0,0,0,0,0,0,0,0,,0,,,,,,
505,05020,98,0,0,0,0,0,0,0,0,,0,,,,,,
506,05021,98,0,0,0,0,0,0,0,0,,0,,,,,,
507,09001,98,0,0,0,0,0,0,0,0,,0,,,,,,
508,09002,98,0,0,0,0,0,0,0,0,,0,,,,,,
509,09003,98,0,0,0,0,0,0,0,0,,0,,,,,,
510,09004,98,0,0,0,0,0,0,0,0,,0,,,,,,
511,09005,98,0,0,0,0,0,0,0,0,,0,,,,,,
512,09006,98,0,0,0,0,0,0,0,0,,0,,,,,,
513,09008,98,0,0,0,0,0,0,0,0,,0,,,,,,
514,09010,98,0,0,0,0,0,0,0,0,,0,,,,,,
515,09011,98,0,0,0,0,0,0,0,0,,0,,,,,,
516,09012,98,0,0,0,0,0,0,0,0,,0,,,,,,
517,09013,98,0,0,0,0,0,0,0,0,,0,,,,,,
518,09014,98,0,0,0,0,0,0,0,0,,0,,,,,,
519,09015,98,0,0,0,0,0,0,0,0,,0,,,,,,
520,09020,98,0,0,0,0,0,0,0,0,,0,,,,,,
521,09021,98,0,0,0,0,0,0,0,0,,0,,,,,,
522,09022,98,0,0,0,0,0,0,0,0,,0,,,,,,
523,09023,98,0,0,0,0,0,0,0,0,,0,,,,,,
524,09024,98,0,0,0,0,0,0,0,0,,0,,,,,,
525,09101,98,0,0,0,0,0,0,0,0,,0,,,,,,
526,09102,98,0,0,0,0,0,0,0,0,,0,,,,,,
527,09103,98,0,0,0,0,0,0,0,0,,0,,,,,,
528,09104,98,0,0,0,0,0,0,0,0,,0,,,,,,
529,09105,98,0,0,0,0,0,0,0,0,,0,,,,,,
530,09106,98,0,0,0,0,0,0,0,0,,0,,,,,,
531,09107,98,0,0,0,0,0,0,0,0,,0,,,,,,
532,09110,98,0,0,0,0,0,0,0,0,,0,,,,,,
533,09111,98,0,0,0,0,0,0,0,0,,0,,,,,,
534,09112,98,0,0,0,0,0,0,0,0,,0,,,,,,
535,09113,98,0,0,0,0,0,0,0,0,,0,,,,,,
536,09114,98,0,0,0,0,0,0,0,0,,0,,,,,,
537,09115,98,0,0,0,0,0,0,0,0,,0,,,,,,
538,09120,98,0,0,0,0,0,0,0,0,,0,,,,,,
539,09121,98,0,0,0,0,0,0,0,0,,0,,,,,,
540,09122,98,0,0,0,0,0,0,0,0,,0,,,,,,
541,09123,98,0,0,0,0,0,0,0,0,,0,,,,,,
542,09124,98,0,0,0,0,0,0,0,0,,0,,,,,,
543,09130,98,0,0,0,0,0,0,0,0,,0,,,,,,
544,09131,98,0,0,0,0,0,0,0,0,,0,,,,,,
545,09132,98,0,0,0,0,0,0,0,0,,0,,,,,,
546,09133,98,0,0,0,0,0,0,0,0,,0,,,,,,
547,09200,98,0,0,0,0,0,0,0,0,,0,,,,,,
548,09201,98,0,0,0,0,0,0,0,0,,0,,,,,,
549,09202,98,0,0,0,0,0,0,0,0,,0,,,,,,
550,09203,98,0,0,0,0,0,0,0,0,,0,,,,,,
551,09204,98,0,0,0,0,0,0,0,0,,0,,,,,,
552,09210,98,0,0,0,0,0,0,0,0,,0,,,,,,
553,09211,98,0,0,0,0,0,0,0,0,,0,,,,,,
554,09212,98,0,0,0,0,0,0,0,0,,0,,,,,,
555,09213,98,0,0,0,0,0,0,0,0,,0,,,,,,
556,09250,98,0,0,0,0,0,0,0,0,,0,,,,,,
557,09251,98,0,0,0,0,0,0,0,0,,0,,,,,,
558,09252,98,0,0,0,0,0,0,0,0,,0,,,,,,
559,09253,98,0,0,0,0,0,0,0,0,,0,,,,,,
560,09254,98,0,0,0,0,0,0,0,0,,0,,,,,,
561,09255,98,0,0,0,0,0,0,0,0,,0,,,,,,
562,09300,98,0,0,0,0,0,0,0,0,,0,,,,,,
563,09301,98,0,0,0,0,0,0,0,0,,0,,,,,,
564,09302,98,0,0,0,0,0,0,0,0,,0,,,,,,
565,09320,98,0,0,0,0,0,0,0,0,,0,,,,,,
566,09321,98,0,0,0,0,0,0,0,0,,0,,,,,,
567,09322,98,0,0,0,0,0,0,0,0,,0,,,,,,
568,09330,98,0,0,0,0,0,0,0,0,,0,,,,,,
569,09350,98,0,0,0,0,0,0,0,0,,0,,,,,,
570,09351,98,0,0,0,0,0,0,0,0,,0,,,,,,
571,09352,98,0,0,0,0,0,0,0,0,,0,,,,,,
572,09400,98,0,0,0,0,0,0,0,0,,0,,,,,,
573,09401,98,0,0,0,0,0,0,0,0,,0,,,,,,
574,09402,98,0,0,0,0,0,0,0,0,,0,,,,,,
575,09403,98,0,0,0,0,0,0,0,0,,0,,,,,,
576,09410,98,0,0,0,0,0,0,0,0,,0,,,,,,
577,09411,98,0,0,0,0,0,0,0,0,,0,,,,,,
578,09412,98,0,0,0,0,0,0,0,0,,0,,,,,,
579,09413,98,0,0,0,0,0,0,0,0,,0,,,,,,
580,09420,98,0,0,0,0,0,0,0,0,,0,,,,,,
581,09421,98,0,0,0,0,0,0,0,0,,0,,,,,,
582,09422,98,0,0,0,0,0,0,0,0,,0,,,,,,
583,09423,98,0,0,0,0,0,0,0,0,,0,,,,,,
584,06000,98,0,0,0,0,0,0,0,0,,0,,,,,,
585,06001,98,0,0,0,0,0,0,0,0,,0,,,,,,
586,06002,98,0,0,0,0,0,0,0,0,,0,,,,,,
587,06003,98,0,0,0,0,0,0,0,0,,0,,,,,,
588,06004,98,0,0,0,0,0,0,0,0,,0,,,,,,
589,06005,98,0,0,0,0,0,0,0,0,,0,,,,,,
590,06006,98,0,0,0,0,0,0,0,0,,0,,,,,,
591,06007,98,0,0,0,0,0,0,0,0,,0,,,,,,
592,06008,98,0,0,0,0,0,0,0,0,,0,,,,,,
593,06009,98,0,0,0,0,0,0,0,0,,0,,,,,,
594,06010,98,0,0,0,0,0,0,0,0,,0,,,,,,
595,06011,98,0,0,0,0,0,0,0,0,,0,,,,,,
596,06012,98,0,0,0,0,0,0,0,0,,0,,,,,,
597,06013,98,0,0,0,0,0,0,0,0,,0,,,,,,
598,06014,98,0,0,0,0,0,0,0,0,,0,,,,,,
599,01085,98,0,0,0,0,0,0,0,0,,0,,,,,,
600,01090,98,0,0,0,0,0,0,0,0,,0,,,,,,
601,01091,98,0,0,0,0,0,0,0,0,,0,,,,,,
602,01092,98,0,0,0,0,0,0,0,0,,0,,,,,,
603,01093,98,0,0,0,0,0,0,0,0,,0,,,,,,
604,01095,98,0,0,0,0,0,0,0,0,,0,,,,,,
605,01096,98,0,0,0,0,0,0,0,0,,0,,,,,,
606,01015,98,0,0,0,0,0,0,0,0,,0,,,,,,
607,01025,98,0,0,0,0,0,0,0,0,,0,,,,,,
608,06020,98,0,0,0,0,0,0,0,0,,0,,,,,,
609,06021,98,0,0,0,0,0,0,0,0,,0,,,,,,
610,06022,98,0,0,0,0,0,0,0,0,,0,,,,,,
611,06023,98,0,0,0,0,0,0,0,0,,0,,,,,,
612,06024,98,0,0,0,0,0,0,0,0,,0,,,,,,
613,06025,98,0,0,0,0,0,0,0,0,,0,,,,,,
614,06026,98,0,0,0,0,0,0,0,0,,0,,,,,,
615,06027,98,0,0,0,0,0,0,0,0,,0,,,,,,
616,06028,98,0,0,0,0,0,0,0,0,,0,,,,,,
617,06029,98,0,0,0,0,0,0,0,0,,0,,,,,,
618,06030,98,0,0,0,0,0,0,0,0,,0,,,,,,
619,06031,98,0,0,0,0,0,0,0,0,,0,,,,,,
620,06032,98,0,0,0,0,0,0,0,0,,0,,,,,,
621,06033,98,0,0,0,0,0,0,0,0,,0,,,,,,
622,06034,98,0,0,0,0,0,0,0,0,,0,,,,,,
623,10020,98,0,0,0,0,0,0,0,0,,0,,,,,,
624,10021,98,0,0,0,0,0,0,0,0,,0,,,,,,
625,11010,98,0,0,0,0,0,0,0,0,,0,,,,,,
626,11011,98,0,0,0,0,0,0,0,0,,0,,,,,,
627,11012,98,0,0,0,0,0,0,0,0,,0,,,,,,
628,11013,98,0,0,0,0,0,0,0,0,,0,,,,,,
629,11014,98,0,0,0,0,0,0,0,0,,0,,,,,,
630,11015,98,0,0,0,0,0,0,0,0,,0,,,,,,
631,11016,98,0,0,0,0,0,0,0,0,,0,,,,,,
632,11200,98,0,0,0,0,0,0,0,0,,0,,,,,,
633,11201,98,0,0,0,0,0,0,0,0,,0,,,,,,
634,11202,98,0,0,0,0,0,0,0,0,,0,,,,,,
635,11203,98,0,0,0,0,0,0,0,0,,0,,,,,,
636,11204,98,0,0,0,0,0,0,0,0,,0,,,,,,
637,11100,98,0,0,0,0,0,0,0,0,,0,,,,,,
638,11101,98,0,0,0,0,0,0,0,0,,0,,,,,,
639,11102,98,0,0,0,0,0,0,0,0,,0,,,,,,
640,11103,98,0,0,0,0,0,0,0,0,,0,,,,,,
641,11110,98,0,0,0,0,0,0,0,0,,0,,,,,,
642,11111,98,0,0,0,0,0,0,0,0,,0,,,,,,
643,11112,98,0,0,0,0,0,0,0,0,,0,,,,,,
644,11113,98,0,0,0,0,0,0,0,0,,0,,,,,,
645,11018,98,0,0,0,0,0,0,0,0,,0,,,,,,
646,11019,98,0,0,0,0,0,0,0,0,,0,,,,,,
647,11020,98,0,0,0,0,0,0,0,0,,0,,,,,,
648,11021,98,0,0,0,0,0,0,0,0,,0,,,,,,
649,11022,98,0,0,0,0,0,0,0,0,,0,,,,,,
650,11023,98,0,0,0,0,0,0,0,0,,0,,,,,,
651,11024,98,0,0,0,0,0,0,0,0,,0,,,,,,
652,11025,98,0,0,0,0,0,0,0,0,,0,,,,,,
653,11030,98,0,0,0,0,0,0,0,0,,0,,,,,,
654,11031,98,0,0,0,0,0,0,0,0,,0,,,,,,
655,11032,98,0,0,0,0,0,0,0,0,,0,,,,,,
656,11033,98,0,0,0,0,0,0,0,0,,0,,,,,,
657,11034,98,0,0,0,0,0,0,0,0,,0,,,,,,
658,11040,98,0,0,0,0,0,0,0,0,,0,,,,,,
659,11041,98,0,0,0,0,0,0,0,0,,0,,,,,,
660,11042,98,0,0,0,0,0,0,0,0,,0,,,,,,
661,11043,98,0,0,0,0,0,0,0,0,,0,,,,,,
662,11044,98,0,0,0,0,0,0,0,0,,0,,,,,,
663,11050,98,0,0,0,0,0,0,0,0,,0,,,,,,
664,11051,98,0,0,0,0,0,0,0,0,,0,,,,,,
665,11052,98,0,0,0,0,0,0,0,0,,0,,,,,,
666,11053,98,0,0,0,0,0,0,0,0,,0,,,,,,
667,11054,98,0,0,0,0,0,0,0,0,,0,,,,,,
668,11060,98,0,0,0,0,0,0,0,0,,0,,,,,,
669,11061,98,0,0,0,0,0,0,0,0,,0,,,,,,
670,11062,98,0,0,0,0,0,0,0,0,,0,,,,,,
671,11063,98,0,0,0,0,0,0,0,0,,0,,,,,,
672,11064,98,0,0,0,0,0,0,0,0,,0,,,,,,
673,11065,98,0,0,0,0,0,0,0,0,,0,,,,,,
674,11066,98,0,0,0,0,0,0,0,0,,0,,,,,,
675,11067,98,0,0,0,0,0,0,0,0,,0,,,,,,
676,11068,98,0,0,0,0,0,0,0,0,,0,,,,,,
677,11069,98,0,0,0,0,0,0,0,0,,0,,,,,,
678,11070,98,0,0,0,0,0,0,0,0,,0,,,,,,
679,11071,98,0,0,0,0,0,0,0,0,,0,,,,,,
680,11080,98,0,0,0,0,0,0,0,0,,0,,,,,,
681,11081,98,0,0,0,0,0,0,0,0,,0,,,,,,
682,11082,98,0,0,0,0,0,0,0,0,,0,,,,,,
683,11083,98,0,0,0,0,0,0,0,0,,0,,,,,,
684,11090,98,0,0,0,0,0,0,0,0,,0,,,,,,
685,11091,98,0,0,0,0,0,0,0,0,,0,,,,,,
686,11092,98,0,0,0,0,0,0,0,0,,0,,,,,,
687,11300,98,0,0,0,0,0,0,0,0,,0,,,,,,
688,11310,98,0,0,0,0,0,0,0,0,,0,,,,,,
689,04005,98,0,0,0,0,0,0,0,0,,0,,,,,,
690,11093,98,0,0,0,0,0,0,0,0,,0,,,,,,
691,11251,98,0,0,0,0,0,0,0,0,,0,,,,,,
692,11254,98,0,0,0,0,0,0,0,0,,0,,,,,,
693,11252,98,0,0,0,0,0,0,0,0,,0,,,,,,
694,11253,98,0,0,0,0,0,0,0,0,,0,,,,,,
695,11255,98,0,0,0,0,0,0,0,0,,0,,,,,,
696,11256,98,0,0,0,0,0,0,0,0,,0,,,,,,
697,16181,01,0,0,0,0,0,0,0,0,,0,,,,,,
698,16181,98,0,0,0,0,0,0,0,0,,0,,,,,,
699,01035,98,0,0,0,0,0,0,0,0,,0,,,,,,
700,01059,98,0,0,0,0,0,0,0,0,,0,,,,,,
701,01028,98,0,0,0,0,0,0,0,0,,0,,,,,,
702,01009,98,0,0,0,0,0,0,0,0,,0,,,,,,
703,04015,98,0,0,0,0,0,0,0,0,,0,,,,,,
704,04017,98,0,0,0,0,0,0,0,0,,0,,,,,,
705,12010,98,0,0,0,0,0,0,0,0,,0,,,,,,
706,12020,98,0,0,0,0,0,0,0,0,,0,,,,,,
707,12030,98,0,0,0,0,0,0,0,0,,0,,,,,,
708,12035,98,0,0,0,0,0,0,0,0,,0,,,,,,
709,12040,98,0,0,0,0,0,0,0,0,,0,,,,,,
710,12045,98,0,0,0,0,0,0,0,0,,0,,,,,,
711,12050,98,0,0,0,0,0,0,0,0,,0,,,,,,
712,12055,98,0,0,0,0,0,0,0,0,,0,,,,,,
713,12060,98,0,0,0,0,0,0,0,0,,0,,,,,,
714,12065,98,0,0,0,0,0,0,0,0,,0,,,,,,
715,12070,98,0,0,0,0,0,0,0,0,,0,,,,,,
716,12075,98,0,0,0,0,0,0,0,0,,0,,,,,,
717,12080,98,0,0,0,0,0,0,0,0,,0,,,,,,
718,12085,98,0,0,0,0,0,0,0,0,,0,,,,,,
719,12090,98,0,0,0,0,0,0,0,0,,0,,,,,,
720,12095,98,0,0,0,0,0,0,0,0,,0,,,,,,
721,12100,98,0,0,0,0,0,0,0,0,,0,,,,,,
722,12105,98,0,0,0,0,0,0,0,0,,0,,,,,,
723,12110,98,0,0,0,0,0,0,0,0,,0,,,,,,
724,12115,98,0,0,0,0,0,0,0,0,,0,,,,,,
725,12120,98,0,0,0,0,0,0,0,0,,0,,,,,,
726,12125,98,0,0,0,0,0,0,0,0,,0,,,,,,
727,12130,98,0,0,0,0,0,0,0,0,,0,,,,,,
728,12135,98,0,0,0,0,0,0,0,0,,0,,,,,,
729,11320,98,0,0,0,0,0,0,0,0,,0,,,,,,
730,11330,98,0,0,0,0,0,0,0,0,,0,,,,,,
731,05025,98,0,0,0,0,0,0,0,0,,0,,,,,,
732,05026,98,0,0,0,0,0,0,0,0,,0,,,,,,
733,05027,98,0,0,0,0,0,0,0,0,,0,,,,,,
734,05028,98,0,0,0,0,0,0,0,0,,0,,,,,,
735,05030,98,0,0,0,0,0,0,0,0,,0,,,,,,
736,05031,98,0,0,0,0,0,0,0,0,,0,,,,,,
737,05032,98,0,0,0,0,0,0,0,0,,0,,,,,,
738,05040,98,0,0,0,0,0,0,0,0,,0,,,,,,
739,05041,98,0,0,0,0,0,0,0,0,,0,,,,,,
740,05042,98,0,0,0,0,0,0,0,0,,0,,,,,,
741,01027,98,0,0,0,0,0,0,0,0,,0,,,,,,
742,01021,98,0,0,0,0,0,0,0,0,,0,,,,,,
743,01083,98,0,0,0,0,0,0,0,0,,0,,,,,,
744,12141,98,0,0,0,0,0,0,0,0,,0,,,,,,
745,12143,98,0,0,0,0,0,0,0,0,,0,,,,,,
746,12145,98,0,0,0,0,0,0,0,0,,0,,,,,,
747,07002,98,0,0,0,0,0,0,0,0,,0,,,,,,
748,07010,98,0,0,0,0,0,0,0,0,,0,,,,,,
749,07015,98,0,0,0,0,0,0,0,0,,0,,,,,,
750,07021,98,0,0,0,0,0,0,0,0,,0,,,,,,
751,07022,98,0,0,0,0,0,0,0,0,,0,,,,,,
752,07023,98,0,0,0,0,0,0,0,0,,0,,,,,,
753,07030,98,0,0,0,0,0,0,0,0,,0,,,,,,
754,07031,98,0,0,0,0,0,0,0,0,,0,,,,,,
755,07035,98,0,0,0,0,0,0,0,0,,0,,,,,,
756,07040,98,0,0,0,0,0,0,0,0,,0,,,,,,
757,07050,98,0,0,0,0,0,0,0,0,,0,,,,,,
758,07055,98,0,0,0,0,0,0,0,0,,0,,,,,,
759,07056,98,0,0,0,0,0,0,0,0,,0,,,,,,
760,07060,98,0,0,0,0,0,0,0,0,,0,,,,,,
761,07061,98,0,0,0,0,0,0,0,0,,0,,,,,,
762,6141150520,98,0,0,0,0,0,0,0,0,,0,,,,,,
763,6143114880,98,0,0,0,0,0,0,0,0,,0,,,,,,
764,6143114280,98,0,0,0,0,0,0,0,0,,0,,,,,,
765,07025,98,0,0,0,0,0,0,0,0,,0,,,,,,
766,07027,98,0,0,0,0,0,0,0,0,,0,,,,,,
767,12142,98,0,0,0,0,0,0,0,0,,0,,,,,,
768,08002,98,0,0,0,0,0,0,0,0,,0,,,,,,
769,08003,98,0,0,0,0,0,0,0,0,,0,,,,,,
770,08004,98,0,0,0,0,0,0,0,0,,0,,,,,,
771,08005,98,0,0,0,0,0,0,0,0,,0,,,,,,
772,08008,98,0,0,0,0,0,0,0,0,,0,,,,,,
773,08006,98,0,0,0,0,0,0,0,0,,0,,,,,,
774,08007,98,0,0,0,0,0,0,0,0,,0,,,,,,
775,08013,98,0,0,0,0,0,0,0,0,,0,,,,,,
776,08014,98,0,0,0,0,0,0,0,0,,0,,,,,,
777,08015,98,0,0,0,0,0,0,0,0,,0,,,,,,
778,08016,98,0,0,0,0,0,0,0,0,,0,,,,,,
779,08017,98,0,0,0,0,0,0,0,0,,0,,,,,,
780,07070,98,0,0,0,0,0,0,0,0,,0,,,,,,
781,07071,98,0,0,0,0,0,0,0,0,,0,,,,,,
782,07072,98,0,0,0,0,0,0,0,0,,0,,,,,,
783,07075,98,0,0,0,0,0,0,0,0,,0,,,,,,
784,07076,98,0,0,0,0,0,0,0,0,,0,,,,,,
785,07080,98,0,0,0,0,0,0,0,0,,0,,,,,,
786,07081,98,0,0,0,0,0,0,0,0,,0,,,,,,
787,07085,98,0,0,0,0,0,0,0,0,,0,,,,,,
788,07086,98,0,0,0,0,0,0,0,0,,0,,,,,,
789,07090,98,0,0,0,0,0,0,0,0,,0,,,,,,
790,07088,98,0,0,0,0,0,0,0,0,,0,,,,,,
791,07091,98,0,0,0,0,0,0,0,0,,0,,,,,,
792,07095,98,0,0,0,0,0,0,0,0,,0,,,,,,
793,07096,98,0,0,0,0,0,0,0,0,,0,,,,,,
794,07100,98,0,0,0,0,0,0,0,0,,0,,,,,,
795,07110,98,0,0,0,0,0,0,0,0,,0,,,,,,
796,04021,98,0,0,0,0,0,0,0,0,,0,,,,,,
797,04022,98,0,0,0,0,0,0,0,0,,0,,,,,,
798,97005,98,0,0,0,0,0,0,0,0,,0,,,,,,
799,97006,98,0,0,0,0,0,0,0,0,,0,,,,,,
800,97007,98,0,0,0,0,0,0,0,0,,0,,,,,,
801,97008,98,0,0,0,0,0,0,0,0,,0,,,,,,
802,07132,98,0,0,0,0,0,0,0,0,,0,,,,,,
803,07123,98,0,0,0,0,0,0,0,0,,0,,,,,,
804,07124,98,0,0,0,0,0,0,0,0,,0,,,,,,
805,07125,98,0,0,0,0,0,0,0,0,,0,,,,,,
806,10100,98,0,0,0,0,0,0,0,0,,0,,,,,,
807,10101,98,0,0,0,0,0,0,0,0,,0,,,,,,
808,10115,98,0,0,0,0,0,0,0,0,,0,,,,,,
809,10120,98,0,0,0,0,0,0,0,0,,0,,,,,,
810,10121,98,0,0,0,0,0,0,0,0,,0,,,,,,
811,10125,98,0,0,0,0,0,0,0,0,,0,,,,,,
812,10126,98,0,0,0,0,0,0,0,0,,0,,,,,,
813,10127,98,0,0,0,0,0,0,0,0,,0,,,,,,
814,6143112230,98,0,0,0,0,0,0,0,0,,0,,,,,,
815,05053,98,0,0,0,0,0,0,0,0,,0,,,,,,
816,05051,98,0,0,0,0,0,0,0,0,,0,,,,,,
817,05052,98,0,0,0,0,0,0,0,0,,0,,,,,,
818,05060,98,0,0,0,0,0,0,0,0,,0,,,,,,
819,05061,98,0,0,0,0,0,0,0,0,,0,,,,,,
820,05062,98,0,0,0,0,0,0,0,0,,0,,,,,,
821,05063,98,0,0,0,0,0,0,0,0,,0,,,,,,
822,07024,98,0,0,0,0,0,0,0,0,,0,,,,,,
823,07049,98,0,0,0,0,0,0,0,0,,0,,,,,,
824,07099,98,0,0,0,0,0,0,0,0,,0,,,,,,
825,07118,98,0,0,0,0,0,0,0,0,,0,,,,,,
826,10025,98,0,0,0,0,0,0,0,0,,0,,,,,,
827,10026,98,0,0,0,0,0,0,0,0,,0,,,,,,
828,10027,98,0,0,0,0,0,0,0,0,,0,,,,,,
829,10030,98,0,0,0,0,0,0,0,0,,0,,,,,,
830,10031,98,0,0,0,0,0,0,0,0,,0,,,,,,
831,10032,98,0,0,0,0,0,0,0,0,,0,,,,,,
832,10033,98,0,0,0,0,0,0,0,0,,0,,,,,,
833,10040,98,0,0,0,0,0,0,0,0,,0,,,,,,
834,10041,98,0,0,0,0,0,0,0,0,,0,,,,,,
835,10042,98,0,0,0,0,0,0,0,0,,0,,,,,,
836,10043,98,0,0,0,0,0,0,0,0,,0,,,,,,
837,12151,98,0,0,0,0,0,0,0,0,,0,,,,,,
838,12152,98,0,0,0,0,0,0,0,0,,0,,,,,,
839,12153,98,0,0,0,0,0,0,0,0,,0,,,,,,
840,12154,98,0,0,0,0,0,0,0,0,,0,,,,,,
841,12155,98,0,0,0,0,0,0,0,0,,0,,,,,,
842,07141,98,0,0,0,0,0,0,0,0,,0,,,,,,
843,07142,98,0,0,0,0,0,0,0,0,,0,,,,,,
844,07143,98,0,0,0,0,0,0,0,0,,0,,,,,,
845,97004,98,0,0,0,0,0,0,0,0,,0,,,,,,
846,07026,98,0,0,0,0,0,0,0,0,,0,,,,,,
847,07150,98,0,0,0,0,0,0,0,0,,0,,,,,,
848,01029,98,0,0,0,0,0,0,0,0,,0,,,,,,
849,01005,98,0,0,0,0,0,0,0,0,,0,,,,,,
